"recode_name","updated_recode_name","indicator_ID_Github","indicator_ID_Github_raw","indicator_def_github","indicator_def_github_raw","indicator_chapter","indicator_R_bundle","start_position","end_position","matched_pattern"
"PRdata","PRdata","ph_birthreg","ph_birthreg","Child under 5 with registered birth","Child under 5 with registered birth","Chap02_PH","PH_POP",5457,5531,"set_variable_labels(ph_birthreg = ""Child under 5 with registered birth"")  "
"PRdata","PRdata","ph_wealth_quint","ph_wealth_quint","Wealth quintile - dejure population","Wealth quintile - dejure population","Chap02_PH","PH_POP",5651,5729,"set_variable_labels(ph_wealth_quint = ""Wealth quintile - dejure population"")  "
"PRdata","PRdata","ph_highest_edu","ph_highest_edu","Highest level of schooling attended or completed among those age 6 or over","Highest level of schooling attended or completed among those age 6 or over","Chap02_PH","PH_POP",5913,6029,"set_variable_labels(ph_highest_edu = ""Highest level of schooling attended or completed among those age 6 or over"")  "
"PR_temp_children","PR_temp_children","ph_chld_liv_arrang","ph_chld_liv_arrang","Living arrangement and parents survival status for child under 18","Living arrangement and parents survival status for child under 18","Chap02_PH","PH_POP",11997,12109,"set_variable_labels(ph_chld_liv_arrang = ""Living arrangement and parents survival status for child under 18"")   "
"PR_temp_children","PR_temp_children","ph_chld_liv_noprnt","ph_chld_liv_noprnt","Child under 18 not living with a biological parent","Child under 18 not living with a biological parent","Chap02_PH","PH_POP",12412,12509,"set_variable_labels(ph_chld_liv_noprnt = ""Child under 18 not living with a biological parent"")   "
"PR_temp_children","PR_temp_children","ph_chld_orph","ph_chld_orph","Child under 18 with one or both parents dead","Child under 18 with one or both parents dead","Chap02_PH","PH_POP",12774,12860,"set_variable_labels(ph_chld_orph = ""Child under 18 with one or both parents dead"")    "
"temp_children","temp_children","ph_orph_single","ph_orph_single","Single orphans under age 18","Single orphans under age 18","Chap02_PH","PH_POP",16566,16634,"set_variable_labels(ph_orph_single = ""Single orphans under age 18"") "
"temp_children","temp_children","ph_foster","ph_foster","Foster children under age 18","Foster children under age 18","Chap02_PH","PH_POP",16640,16704,"set_variable_labels(ph_foster = ""Foster children under age 18"") "
"temp_children","temp_children","ph_orph_foster","ph_orph_foster","Orphans and/or foster children under age 18","Orphans and/or foster children under age 18","Chap02_PH","PH_POP",16710,16794,"set_variable_labels(ph_orph_foster = ""Orphans and/or foster children under age 18"") "
"temp_children","temp_children","ph_hhhead_sex","ph_hhhead_sex","Sex of household head","Sex of household head","Chap02_PH","PH_POP",16800,16862,"set_variable_labels(ph_hhhead_sex = ""Sex of household head"")  "
"IRdata","IRdata","dv_prtnr_jeals","dv_prtnr_jeals","Current or most recent partner ever was jealous if spoke to other men","Current or most recent partner ever was jealous if spoke to other men","Chap17_DV","DV_CNTRL",1902,2013,"set_variable_labels(dv_prtnr_jeals = ""Current or most recent partner ever was jealous if spoke to other men"")  "
"IRdata","IRdata","dv_prtnr_accus","dv_prtnr_accus","Current or most recent partner ever accused her of being unfaithful","Current or most recent partner ever accused her of being unfaithful","Chap17_DV","DV_CNTRL",2251,2360,"set_variable_labels(dv_prtnr_accus = ""Current or most recent partner ever accused her of being unfaithful"")  "
"IRdata","IRdata","dv_prtnr_friends","dv_prtnr_friends","Current or most recent partner ever prevented her from meeting female friends","Current or most recent partner ever prevented her from meeting female friends","Chap17_DV","DV_CNTRL",2612,2733,"set_variable_labels(dv_prtnr_friends = ""Current or most recent partner ever prevented her from meeting female friends"")  "
"IRdata","IRdata","dv_prtnr_fam","dv_prtnr_fam","Current or most recent partner ever tried to limit her contact with her family","Current or most recent partner ever tried to limit her contact with her family","Chap17_DV","DV_CNTRL",2978,3096,"set_variable_labels(dv_prtnr_fam = ""Current or most recent partner ever tried to limit her contact with her family"")  "
"IRdata","IRdata","dv_prtnr_where","dv_prtnr_where","Current or most recent partner ever insisted on knowing where she is at all times","Current or most recent partner ever insisted on knowing where she is at all times","Chap17_DV","DV_CNTRL",3348,3471,"set_variable_labels(dv_prtnr_where = ""Current or most recent partner ever insisted on knowing where she is at all times"")  "
"IRdata","IRdata","dv_prtnr_money","dv_prtnr_money","Current or most recent partner ever did not trust her with money","Current or most recent partner ever did not trust her with money","Chap17_DV","DV_CNTRL",3706,3812,"set_variable_labels(dv_prtnr_money = ""Current or most recent partner ever did not trust her with money"")  "
"IRdata","IRdata","dv_prtnr_cntrl_cat","dv_prtnr_cntrl_cat","Current or most recent partner displays control behaviors","Current or most recent partner displays control behaviors","Chap17_DV","DV_CNTRL",4493,4596,"set_variable_labels(dv_prtnr_cntrl_cat = ""Current or most recent partner displays control behaviors"")  "
"IRdata","IRdata","dv_prtnr_cntrl_3","dv_prtnr_cntrl_3","Current or most recent partner displays 3 or more control behaviors","Current or most recent partner displays 3 or more control behaviors","Chap17_DV","DV_CNTRL",4899,5010,"set_variable_labels(dv_prtnr_cntrl_3 = ""Current or most recent partner displays 3 or more control behaviors"")  "
"IRdata","IRdata","dv_prtnr_cntrl_0","dv_prtnr_cntrl_0","Current or most recent partner displays no control behaviors","Current or most recent partner displays no control behaviors","Chap17_DV","DV_CNTRL",5327,5431,"set_variable_labels(dv_prtnr_cntrl_0 = ""Current or most recent partner displays no control behaviors"")  "
"IRdata","IRdata","dv_prtnr_phy","dv_prtnr_phy","Any physical violence by partner","Any physical violence by partner","Chap17_DV","DV_PRTNR",6703,6775,"set_variable_labels(dv_prtnr_phy = ""Any physical violence by partner"")  "
"IRdata","IRdata","dv_prtnr_phy_12m","dv_prtnr_phy_12m","Any physical violence in past 12 mos. by partner","Any physical violence in past 12 mos. by partner","Chap17_DV","DV_PRTNR",7165,7257,"set_variable_labels(dv_prtnr_phy_12m = ""Any physical violence in past 12 mos. by partner"")  "
"IRdata","IRdata","dv_prtnr_phy_12m_f","dv_prtnr_phy_12m_f","Any physical violence in past 12 mos. by partner, frequency","Any physical violence in past 12 mos. by partner, frequency","Chap17_DV","DV_PRTNR",7693,7798,"set_variable_labels(dv_prtnr_phy_12m_f = ""Any physical violence in past 12 mos. by partner, frequency"")  "
"IRdata","IRdata","dv_prtnr_push","dv_prtnr_push","Ever pushed, shook, or had something thrown at her by partner","Ever pushed, shook, or had something thrown at her by partner","Chap17_DV","DV_PRTNR",8072,8174,"set_variable_labels(dv_prtnr_push = ""Ever pushed, shook, or had something thrown at her by partner"")  "
"IRdata","IRdata","dv_prtnr_push_12m","dv_prtnr_push_12m","Pushed, shook, or had something thrown at her in past 12 mos. by partner","Pushed, shook, or had something thrown at her in past 12 mos. by partner","Chap17_DV","DV_PRTNR",8418,8536,"set_variable_labels(dv_prtnr_push_12m = ""Pushed, shook, or had something thrown at her in past 12 mos. by partner"")   "
"IRdata","IRdata","dv_prtnr_push_12m_f","dv_prtnr_push_12m_f","Pushed, shook, or had something thrown at her in past 12 mos. by partner, frequency","Pushed, shook, or had something thrown at her in past 12 mos. by partner, frequency","Chap17_DV","DV_PRTNR",8856,8986,"set_variable_labels(dv_prtnr_push_12m_f = ""Pushed, shook, or had something thrown at her in past 12 mos. by partner, frequency"")  "
"IRdata","IRdata","dv_prtnr_slap","dv_prtnr_slap","Ever slapped by partner","Ever slapped by partner","Chap17_DV","DV_PRTNR",9226,9290,"set_variable_labels(dv_prtnr_slap = ""Ever slapped by partner"")  "
"IRdata","IRdata","dv_prtnr_slap_12m","dv_prtnr_slap_12m","Slapped in past 12 mos. by partner","Slapped in past 12 mos. by partner","Chap17_DV","DV_PRTNR",9534,9613,"set_variable_labels(dv_prtnr_slap_12m = ""Slapped in past 12 mos. by partner"")  "
"IRdata","IRdata","dv_prtnr_slap_12m_f","dv_prtnr_slap_12m_f","Slapped in past 12 mos. by partner, frequency","Slapped in past 12 mos. by partner, frequency","Chap17_DV","DV_PRTNR",9933,10025,"set_variable_labels(dv_prtnr_slap_12m_f = ""Slapped in past 12 mos. by partner, frequency"")  "
"IRdata","IRdata","dv_prtnr_twist","dv_prtnr_twist","Had arm twisted or hair pulled in past partner","Had arm twisted or hair pulled in past partner","Chap17_DV","DV_PRTNR",10286,10374,"set_variable_labels(dv_prtnr_twist = ""Had arm twisted or hair pulled in past partner"")  "
"IRdata","IRdata","dv_prtnr_twist_12m","dv_prtnr_twist_12m","Had arm twisted or hair pulled in past 12 mos. by partner","Had arm twisted or hair pulled in past 12 mos. by partner","Chap17_DV","DV_PRTNR",10620,10723,"set_variable_labels(dv_prtnr_twist_12m = ""Had arm twisted or hair pulled in past 12 mos. by partner"")  "
"IRdata","IRdata","dv_prtnr_twist_12m_f","dv_prtnr_twist_12m_f","Had arm twisted or hair pulled in past 12 mos. by partner, frequency","Had arm twisted or hair pulled in past 12 mos. by partner, frequency","Chap17_DV","DV_PRTNR",11045,11163,"set_variable_labels(dv_prtnr_twist_12m_f = ""Had arm twisted or hair pulled in past 12 mos. by partner, frequency"")  	 "
"IRdata","IRdata","dv_prtnr_punch","dv_prtnr_punch","Ever punched by partner","Ever punched by partner","Chap17_DV","DV_PRTNR",11405,11470,"set_variable_labels(dv_prtnr_punch = ""Ever punched by partner"")  "
"IRdata","IRdata","dv_prtnr_punch_12m","dv_prtnr_punch_12m","Punched in past 12 mos. by partner","Punched in past 12 mos. by partner","Chap17_DV","DV_PRTNR",11716,11796,"set_variable_labels(dv_prtnr_punch_12m = ""Punched in past 12 mos. by partner"")  "
"IRdata","IRdata","dv_prtnr_punch_12m_f","dv_prtnr_punch_12m_f","Punched in past 12 mos. by partner, frequency","Punched in past 12 mos. by partner, frequency","Chap17_DV","DV_PRTNR",12118,12211,"set_variable_labels(dv_prtnr_punch_12m_f = ""Punched in past 12 mos. by partner, frequency"")  "
"IRdata","IRdata","dv_prtnr_kick","dv_prtnr_kick","Ever kicked by partner","Ever kicked by partner","Chap17_DV","DV_PRTNR",12468,12531,"set_variable_labels(dv_prtnr_kick = ""Ever kicked by partner"")  "
"IRdata","IRdata","dv_prtnr_kick_12m","dv_prtnr_kick_12m","Kicked in past 12 mos. by partner","Kicked in past 12 mos. by partner","Chap17_DV","DV_PRTNR",12775,12853,"set_variable_labels(dv_prtnr_kick_12m = ""Kicked in past 12 mos. by partner"")  "
"IRdata","IRdata","dv_prtnr_kick_12m_f","dv_prtnr_kick_12m_f","Kicked in past 12 mos. by partner, frequency","Kicked in past 12 mos. by partner, frequency","Chap17_DV","DV_PRTNR",13173,13264,"set_variable_labels(dv_prtnr_kick_12m_f = ""Kicked in past 12 mos. by partner, frequency"")  "
"IRdata","IRdata","dv_prtnr_choke","dv_prtnr_choke","Ever choked or burned by partner","Ever choked or burned by partner","Chap17_DV","DV_PRTNR",13506,13580,"set_variable_labels(dv_prtnr_choke = ""Ever choked or burned by partner"")  "
"IRdata","IRdata","dv_prtnr_choke_12m","dv_prtnr_choke_12m","Choked or burned in past 12 mos. by partner","Choked or burned in past 12 mos. by partner","Chap17_DV","DV_PRTNR",13826,13915,"set_variable_labels(dv_prtnr_choke_12m = ""Choked or burned in past 12 mos. by partner"")  "
"IRdata","IRdata","dv_prtnr_choke_12m_f","dv_prtnr_choke_12m_f","Choked or burned in past 12 mos. by partner, frequency","Choked or burned in past 12 mos. by partner, frequency","Chap17_DV","DV_PRTNR",14237,14339,"set_variable_labels(dv_prtnr_choke_12m_f = ""Choked or burned in past 12 mos. by partner, frequency"")  "
"IRdata","IRdata","dv_prtnr_weapon","dv_prtnr_weapon","Threatened or attacked with a knife, gun, or weapon by partner","Threatened or attacked with a knife, gun, or weapon by partner","Chap17_DV","DV_PRTNR",14599,14704,"set_variable_labels(dv_prtnr_weapon = ""Threatened or attacked with a knife, gun, or weapon by partner"")  "
"IRdata","IRdata","dv_prtnr_weapon_12m","dv_prtnr_weapon_12m","Threatened or attacked with a knife, gun, or weapon in past 12 mos. by partner","Threatened or attacked with a knife, gun, or weapon in past 12 mos. by partner","Chap17_DV","DV_PRTNR",14952,15077,"set_variable_labels(dv_prtnr_weapon_12m = ""Threatened or attacked with a knife, gun, or weapon in past 12 mos. by partner"")  "
"IRdata","IRdata","dv_prtnr_weapon_12m_f","dv_prtnr_weapon_12m_f","Threatened or attacked with a knife, gun, or weapon in past 12 mos. by partner, frequency","Threatened or attacked with a knife, gun, or weapon in past 12 mos. by partner, frequency","Chap17_DV","DV_PRTNR",15401,15540,"set_variable_labels(dv_prtnr_weapon_12m_f = ""Threatened or attacked with a knife, gun, or weapon in past 12 mos. by partner, frequency"") 	 "
"IRdata","IRdata","dv_prtnr_sex","dv_prtnr_sex","Any sexual violence in past by partner","Any sexual violence in past by partner","Chap17_DV","DV_PRTNR",16014,16092,"set_variable_labels(dv_prtnr_sex = ""Any sexual violence in past by partner"")  "
"IRdata","IRdata","dv_prtnr_sex_12m","dv_prtnr_sex_12m","Any sexual violence in past 12 mos. by partner","Any sexual violence in past 12 mos. by partner","Chap17_DV","DV_PRTNR",16371,16461,"set_variable_labels(dv_prtnr_sex_12m = ""Any sexual violence in past 12 mos. by partner"")  "
"IRdata","IRdata","dv_prtnr_sex_12m_f","dv_prtnr_sex_12m_f","Any sexual violence in past 12 mos. by partner, frequency","Any sexual violence in past 12 mos. by partner, frequency","Chap17_DV","DV_PRTNR",16789,16892,"set_variable_labels(dv_prtnr_sex_12m_f = ""Any sexual violence in past 12 mos. by partner, frequency"")  "
"IRdata","IRdata","dv_prtnr_force","dv_prtnr_force","Physically forced to have unwanted sex by partner","Physically forced to have unwanted sex by partner","Chap17_DV","DV_PRTNR",17146,17237,"set_variable_labels(dv_prtnr_force = ""Physically forced to have unwanted sex by partner"")  "
"IRdata","IRdata","dv_prtnr_force_12m","dv_prtnr_force_12m","Physically forced to have unwanted sex in past 12 mos. by partner","Physically forced to have unwanted sex in past 12 mos. by partner","Chap17_DV","DV_PRTNR",17480,17591,"set_variable_labels(dv_prtnr_force_12m = ""Physically forced to have unwanted sex in past 12 mos. by partner"")  "
"IRdata","IRdata","dv_prtnr_force_12m_f","dv_prtnr_force_12m_f","Physically forced to have unwanted sex in past 12 mos. by partner, frequency","Physically forced to have unwanted sex in past 12 mos. by partner, frequency","Chap17_DV","DV_PRTNR",17879,18003,"set_variable_labels(dv_prtnr_force_12m_f = ""Physically forced to have unwanted sex in past 12 mos. by partner, frequency"")  "
"IRdata","IRdata","dv_prtnr_force_act","dv_prtnr_force_act","Physically forced to perform other sexual acts when she did not want to by partner","Physically forced to perform other sexual acts when she did not want to by partner","Chap17_DV","DV_PRTNR",18282,18410,"set_variable_labels(dv_prtnr_force_act = ""Physically forced to perform other sexual acts when she did not want to by partner"")  "
"IRdata","IRdata","dv_prtnr_force_act_12m","dv_prtnr_force_act_12m","Physically forced to perform other sexual acts when she did not want to in past 12 mos. by partner","Physically forced to perform other sexual acts when she did not want to in past 12 mos. by partner","Chap17_DV","DV_PRTNR",18661,18809,"set_variable_labels(dv_prtnr_force_act_12m = ""Physically forced to perform other sexual acts when she did not want to in past 12 mos. by partner"")  "
